%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1573179527173129172,0,1573179526920819901,grasp_lab,tag_7,0.469,-0.018,-2.54,1.94193792093e-21,-3.20312785363e-22,8.39009200378e-22,1.0
1573179527173150312,0,1573179526920819901,grasp_lab,tag_14,-1.21902523563,0.0381600984603,-3.07147034538,0.00539568151029,0.0385327226764,0.00209489751891,0.999240575291
1573179527173244488,0,1573179526920819901,grasp_lab,tag_8,-0.857352206814,-0.00598615066537,-1.21877030042,0.00396947006361,0.0346233297604,-0.00506567854915,0.999379711243
1573179527173252179,0,1573179526920819901,grasp_lab,tag_9,-0.644971715423,0.0242345727613,-3.11591037541,0.0108713672642,0.0372025299094,-0.0202475610585,0.999043453216
1573179527173257605,0,1573179526920819901,map,rig,0.00186443058235,7.88097962927e-05,0.0059278696131,0.999274536449,-0.00580384130108,-0.0376284998453,0.000901238003964
1573179527173261871,0,1573179526920819901,rig,cam0,1.24008935095e-24,-1.47828124177e-23,3.14967869275e-25,1.30898719428e-23,-4.64017776606e-25,2.34783472924e-24,1.0
1573179527396049699,0,1573179527116688348,map,grasp_lab,-1.63106148477e-20,7.85470741962e-20,1.14754135244e-20,3.8119597062e-21,7.28024819705e-23,9.44853547101e-23,1.0
1573179527396269723,0,1573179527116688348,grasp_lab,tag_7,0.469,-0.018,-2.54,1.40560204727e-21,7.09665332834e-23,8.10002063968e-22,1.0
1573179527396412544,0,1573179527116688348,grasp_lab,tag_14,-1.21900782909,0.0381116509326,-3.07152499392,0.0053576191137,0.0385290527575,0.00209116395572,0.999240929428
1573179527396446833,0,1573179527116688348,grasp_lab,tag_8,-0.857391448076,-0.00586080885067,-1.21881769011,0.00391581695914,0.034614120991,-0.00506529638417,0.99938024384
1573179527396480942,0,1573179527116688348,grasp_lab,tag_9,-0.644954126294,0.0241812150861,-3.11594866489,0.0108474531999,0.0371993634771,-0.0202481999945,0.999043818115
1573179527396516867,0,1573179527116688348,map,rig,0.00178374492384,0.000295828172445,0.00589803150609,0.99927506593,-0.00580755922774,-0.0376127501658,0.000946514929992
1573179527396553045,0,1573179527116688348,rig,cam0,-2.06041516946e-25,-1.45597554313e-23,-4.72049828715e-25,1.08259848901e-23,-1.47378418351e-24,3.25364926882e-24,1.0
1573179527613444958,0,1573179527340797087,map,grasp_lab,-3.54859372289e-21,2.68264893468e-20,2.1004293365e-20,4.69558691625e-21,1.99324720144e-23,1.9916061016e-22,1.0
1573179527613758385,0,1573179527340797087,grasp_lab,tag_7,0.469,-0.018,-2.54,2.41933382152e-21,7.47933846411e-23,9.77920305219e-22,1.0
1573179527613770293,0,1573179527340797087,grasp_lab,tag_14,-1.21902180948,0.0381191633617,-3.07148908664,0.00535046110959,0.0385350559301,0.00208515563342,0.999240748847
1573179527613781908,0,1573179527340797087,grasp_lab,tag_8,-0.857361867367,-0.00588049872131,-1.21878616834,0.00392307804656,0.0346272155712,-0.00506232913788,0.999379776774
1573179527613786524,0,1573179527340797087,grasp_lab,tag_9,-0.644973308108,0.0241898716528,-3.11595071884,0.0108090058541,0.0372556570929,-0.0202470272636,0.999042160919
1573179527613798185,0,1573179527340797087,map,rig,0.00184915262902,0.00025603494764,0.00590784839134,0.99927452582,-0.00582170170964,-0.0376251462134,0.000937128331745
