robot,landmark 1,landmark 2,landmark 3
0.32349270582199097,0.09989439696073532,0.09733037650585175,0.09907922148704529
0.296497106552124,0.1004171222448349,0.09724123775959015,0.09822960197925568
0.40380924940109253,0.10287483781576157,0.10035489499568939,0.10130399465560913
0.30572810769081116,0.10043622553348541,0.10327517986297607,0.09696123003959656
0.38396304845809937,0.10242968797683716,0.0972212702035904,0.09843410551548004
0.399326890707016,0.10041000694036484,0.09480724483728409,0.10524918884038925
0.427033931016922,0.10205243527889252,0.10128557682037354,0.10375122725963593
0.3990439772605896,0.09867608547210693,0.09432590752840042,0.09697341173887253
0.2986280024051666,0.09653695672750473,0.09609877318143845,0.10380589216947556
0.3572918176651001,0.10419529676437378,0.098564513027668,0.09859657287597656
0.3343827426433563,0.10051541775465012,0.09785721451044083,0.09447930008172989
0.32827427983283997,0.09967716783285141,0.09455849975347519,0.10493315756320953
0.34018051624298096,0.09766767174005508,0.0988614559173584,0.0997215062379837
0.4137401878833771,0.09795118123292923,0.09943553060293198,0.09140044450759888
0.40007954835891724,0.09984554350376129,0.09419237822294235,0.09844595938920975
0.33336779475212097,0.10523330420255661,0.10361472517251968,0.10153183341026306
0.3521047830581665,0.09908849745988846,0.09775442630052567,0.10565973818302155
0.324203759431839,0.1035313606262207,0.10040044784545898,0.10039671510457993
0.30788958072662354,0.09950844198465347,0.09650812298059464,0.09782513976097107
0.4395527243614197,0.10520154982805252,0.09483291953802109,0.10794766992330551
0.29830846190452576,0.09953255951404572,0.1012740507721901,0.09929849952459335
0.377325177192688,0.10254238545894623,0.09599101543426514,0.09807956218719482
0.3429422974586487,0.09958761930465698,0.10295460373163223,0.09900148957967758
0.37697678804397583,0.10252445191144943,0.09546854346990585,0.09601271897554398
0.3361307382583618,0.1000673845410347,0.0965474396944046,0.09360244125127792
0.4549434781074524,0.10602783411741257,0.09386594593524933,0.09869810193777084
0.3772551715373993,0.09745624661445618,0.09953909367322922,0.09598684310913086
0.3042270243167877,0.095479816198349,0.10118401795625687,0.09940804541110992
0.31524986028671265,0.09452947974205017,0.09308744221925735,0.09557563811540604
0.34163033962249756,0.09750030189752579,0.1000286415219307,0.10356521606445312
0.3275454342365265,0.10091788321733475,0.10173525661230087,0.10539276152849197
0.3909427225589752,0.10126075893640518,0.09550287574529648,0.10018809884786606
0.4502718150615692,0.09482161700725555,0.09993946552276611,0.09824696183204651
0.3220745921134949,0.10499262809753418,0.10050062090158463,0.10254643112421036
0.49116382002830505,0.09554509073495865,0.09916170686483383,0.09419005364179611
0.3915082812309265,0.09978194534778595,0.09362508356571198,0.10256043821573257
0.3529292047023773,0.10163795948028564,0.10166836529970169,0.09853901714086533
0.4191139340400696,0.10157597810029984,0.09580893814563751,0.10221759974956512
0.29719337821006775,0.09401275962591171,0.09886901825666428,0.10293454676866531
0.37811484932899475,0.097377248108387,0.09180359542369843,0.1056060642004013
0.43405789136886597,0.09225735068321228,0.09918943792581558,0.09269068390130997
0.36158886551856995,0.09668029099702835,0.09559035301208496,0.10109617561101913
0.34473714232444763,0.1013951301574707,0.09566738456487656,0.0977233499288559
0.35737743973731995,0.10184847563505173,0.09613669663667679,0.09384722262620926
0.35689982771873474,0.10160951316356659,0.10459746420383453,0.1045565977692604
0.3897339105606079,0.09787050634622574,0.10515139997005463,0.09934432059526443
0.3799540102481842,0.09835256636142731,0.09832118451595306,0.1022367924451828
0.3339967727661133,0.1056593656539917,0.10077697783708572,0.10003239661455154
0.37022000551223755,0.09552808105945587,0.10035914182662964,0.10352593660354614
0.3303925693035126,0.10200699418783188,0.09497234225273132,0.09992551803588867
0.335849404335022,0.10410815477371216,0.09579050540924072,0.1022515743970871
0.3771713674068451,0.0980902910232544,0.09734263271093369,0.0954594612121582
0.3480823040008545,0.09989578276872635,0.09950853139162064,0.10076595842838287
0.4241149425506592,0.1014101505279541,0.09930627793073654,0.10475346446037292
0.32376202940940857,0.10097486525774002,0.09708691388368607,0.10064024478197098
0.46782076358795166,0.09391934424638748,0.09777622669935226,0.10402368754148483
0.4178837239742279,0.10040868073701859,0.1025318056344986,0.1004670113325119
0.2815631330013275,0.10255958884954453,0.09252262115478516,0.09767118096351624
0.48468780517578125,0.09679161757230759,0.09911591559648514,0.09368559718132019
0.3738791346549988,0.0955810546875,0.10388895869255066,0.09976053237915039
0.43247291445732117,0.09459594637155533,0.09573642164468765,0.10287470370531082
0.4690030813217163,0.10319527983665466,0.09870056807994843,0.09653659909963608
0.29207366704940796,0.09661409258842468,0.09963081032037735,0.09927948564291
0.36714035272598267,0.10081657022237778,0.09669798612594604,0.10025887936353683
0.37306687235832214,0.10521954298019409,0.1000962033867836,0.09702472388744354
0.4008924663066864,0.10043299198150635,0.10303254425525665,0.10108622908592224
0.3299102783203125,0.09949993342161179,0.10080615431070328,0.09873946756124496
0.3470494747161865,0.10299060493707657,0.09890426695346832,0.09519277513027191
0.394813597202301,0.10185770690441132,0.09812413156032562,0.1023634672164917
