robot lower,robot upper,landmark 1 lower,landmark 1 upper,landmark 2 lower,landmark 2 upper,landmark 3 lower,landmark 3 upper
2.015906317324505,2.042572991757526,0.0007736538004662818,0.009142828692815082,1.9959216122463974,2.004790782467958,5.99049436268355,5.9992078620478955
1.9964985071032813,2.0241313757092185,-0.0037554643155380757,0.004530409913633731,1.99601968351387,2.0041791575811008,5.999111402945072,6.007488976998776
1.9846342379766455,2.0145794575494773,-0.00437482645011693,0.004171451822372151,1.9912436931719126,2.0000115901838003,5.997898168996374,6.006976060434778
1.9540080926832046,1.982718715864769,-0.009924817850200057,-0.0010789753670417072,1.9932344368278305,2.002151925247975,6.001271327984647,6.01050941084592
1.9978662846463409,2.0321339251620087,-0.008349369135460683,0.000526527729592152,1.990216214478027,1.9985874106287844,5.987276333629018,5.9960582076917825
2.0133613274203803,2.052829392184112,-0.002096779166045725,0.00621470202344948,2.0017547082634017,2.010514788654323,5.996490931940667,6.005102657842047
1.9942550965305674,2.022486179256786,0.0003944373059598513,0.00959744692560753,1.9994572702299962,2.008266538058578,5.993049993134717,6.002038584135791
2.0125879188731806,2.0556403259083136,-0.013114889430979246,-0.004739992973228936,2.0002550483201342,2.0089469551588697,5.987436212724379,5.995692334944078
1.9850393739212429,2.0193565878402318,-0.012710756283845354,-0.003964483145032477,1.9878076342437023,1.996014234652782,5.993417497532997,6.002407316309776
2.0024567428134294,2.0333923515774397,-0.0007123678956135792,0.008196592054884103,2.0077474039836947,2.016659029121774,5.993777803225498,6.002415128903408
1.9994118259171914,2.036148781992965,-0.018226466778286557,-0.009322939735285182,1.9948898715484673,2.0032878952514594,5.9923610699967815,6.001320837657027
1.9817866992158168,2.007836847384525,-0.0009639005830638274,0.007276681130950914,1.9958180316036152,2.0044842831546856,5.994831612977362,6.00385422381463
2.0187989743771384,2.051942202228086,-0.01308767818420964,-0.0045521860519067685,1.9974919185218225,2.0055388584557168,6.0014813246756455,6.010738104340468
2.001248590680357,2.03929544237018,-0.01704946920629141,-0.008962755870264797,1.9917415744231373,2.0004359119965405,5.987279242547696,5.995403939215
1.9780099337678894,2.0097045952695862,-0.0017465229359954109,0.006727878211954187,1.9955245849787344,2.003903448850001,5.993082558969713,6.001944029470228
1.989292912389086,2.01951045522566,0.0003120254775885378,0.00919970049947464,1.9915235253969954,1.999909141381569,5.999347246638174,6.007913075932627
1.9901188936652143,2.0214444074212117,-0.006202769785547251,0.0027246427195012513,2.0050246281837354,2.013451381185161,5.998735589304987,6.006961661061224
2.0011247235483722,2.0324083727651043,-0.01261571590208746,-0.0037092493811871916,1.9968274904182763,2.0059958623954444,5.994761000295034,6.003925790171275
2.000120343490294,2.034282026962587,-0.0008336988662159322,0.007745029256937492,1.9936086425715371,2.0028255691594197,5.995828671812613,6.004536585450571
1.9755623418020516,2.0088667792154045,-0.008992041705252512,-0.000371059158740656,1.9938088078333351,2.002427039639809,5.999393100086147,6.0083545500603375
2.0021165732596398,2.0313926811959266,-0.004299131146472466,0.004962320596751345,1.994988042226263,2.0038215338082828,5.998822139971623,6.007590366131892
1.9865686586075384,2.0190198728866022,-0.0004763541222413776,0.00789705137171352,1.9890113195253216,1.9978081861662067,5.993477225852317,6.002551674294168
1.9652552816639037,1.9942154672374635,-0.006590199226409714,0.0023511080424194735,1.9907270321277826,1.9990517249675543,5.997046314183131,6.0058051720229235
1.9913139330175649,2.020752431270765,-0.011100178496252201,-0.001974696381677487,2.001402725259049,2.009799133261459,6.000266494749527,6.0092292404189305
1.9886973017582912,2.0217578297724708,-0.0123798329352389,-0.0037818398357381197,1.9950753781143424,2.0036078360732796,5.995943143334511,6.004310534033653
1.972581100547877,2.003091859733495,-0.003295639241330024,0.005460612187377807,1.9945985068556467,2.003320814204534,5.992413723728135,6.001246249416396
1.9832019129551293,2.0203772267543436,-0.003191211759415174,0.005697779855993295,1.984299701364809,1.993004280416197,5.98609300943891,5.995275055441461
1.9809876532093067,2.0093666463359816,-0.012924397390681339,-0.004073560211461949,1.9873894800783722,1.9958995232938201,5.994124879886506,6.00294638628781
2.0069922352544056,2.0479985331782116,-0.002072286888575443,0.006160106606399902,1.9955588421753971,2.004129306323138,5.988354207037172,5.997472285272399
2.0013420964680635,2.0379712198771514,0.0041388058490861,0.012940014766920752,1.9869191043170207,1.9959064133373983,6.005894614358574,6.014700936178535
1.9945013727424832,2.0191814695121555,-0.003864865387084121,0.0051248789394667095,1.9958080458672784,2.003918011185334,5.9900640830622,5.998625339545222
2.024959326279948,2.0674440855852865,-0.007708740065936011,0.0007754192865826312,1.9949279231308767,2.003615816187971,5.988225075653942,5.996436980315297
2.0015652745313295,2.0343372256212584,-0.010962021742014171,-0.002583972904833076,1.992726032809828,2.001832301540758,5.999107759475888,6.007852155685245
2.00265009995769,2.040558022295728,0.004394477517678065,0.01268617780380078,1.9975839610172792,2.005975628368707,5.993721774625164,6.0027391399866525
2.019382291445476,2.0604922240879713,-0.007652204806738147,0.0013932602915992824,1.993624691563719,2.0022761778057876,6.000680519730585,6.0091423257284
1.999613285727042,2.0252146714262786,0.00307513237502289,0.011543730976620196,1.9952129168416817,2.003945942411248,5.998428845330417,6.007131075934232
1.999063964738253,2.0312452355486124,-0.003618392082705933,0.005218569924898285,1.9967235660323237,2.0051995182267097,5.994735256224867,6.003523334473376
1.981847894217499,2.0145486473779597,0.008231839619520653,0.017454739205595503,1.9896626395675583,1.9984364586380081,6.001971382577902,6.010475974599832
1.9903637296341294,2.0255035036422377,0.0036029581756678213,0.012406298068037929,1.9972253321167492,2.00625653281245,5.990400785880503,5.999261384529653
2.008255420997103,2.037173331902067,-0.00288563674865459,0.005835916954932557,1.9913200049736348,2.000156053986326,5.989722101136813,5.998376997068753
1.9988837620313984,2.029303989738621,-0.0017550441804695073,0.007272480371909136,1.9943312582228514,2.003000599458423,5.996913750892529,6.005257765525928
2.0216195563122286,2.0562264939502226,-0.005749685229676903,0.003178536431807221,1.99925028822188,2.007851247575239,6.002066896311456,6.011039449818915
